date,Price(USD$ / Ounce),BTC_USD$_x,Rolling_Corr_GOLD_BTC,VIX_value,BTC_USD$_y,Rolling_Corr_VIX_BTC
2015-03-12,1153.3,296.05,,15.42,296.05,
2015-03-13,1158.73,284.0,,16.0,284.0,
2015-03-16,1153.84,292.37,,15.61,292.37,
2015-03-17,1148.55,286.74,,15.66,286.74,
2015-03-18,1166.75,258.5,,13.97,258.5,
2015-03-19,1170.9,263.05,,14.07,263.05,
2015-03-20,1182.18,263.31,,13.02,263.31,
2015-03-23,1188.7,267.53,,13.41,267.53,
2015-03-24,1192.73,246.15,-0.4336050049134854,13.62,246.15,
2015-03-25,1195.25,246.88,-0.43780397827214457,15.44,246.88,
2015-03-26,1203.98,249.88,-0.4378483758970397,15.8,249.88,-0.4287233147390005
2015-03-27,1198.8,247.81,-0.45014598902838654,15.07,247.81,-0.41633634657333285
2015-03-30,1185.7,248.78,-0.46107268133904056,14.51,248.78,-0.3818463607581124
2015-03-31,1183.1,245.5,-0.4733336893313684,15.29,245.5,-0.3383746960405804
2015-04-01,1204.0,247.87,-0.5202635440582919,15.11,247.87,-0.28528287229131083
2015-04-02,1201.84,254.39,-0.5666465606181993,14.67,254.39,-0.26154970313700554
2015-04-06,1214.3,256.85,-0.5913425223281378,14.74,256.85,-0.3352669033834756
2015-04-07,1208.2,254.27,-0.5953274776049842,14.78,254.27,-0.4875741276529098
2015-04-08,1202.4,246.58,-0.7021985028329436,13.98,246.58,-0.5360403990886139
2015-04-09,1194.46,244.74,-0.6932926111756302,13.09,244.74,-0.545692765218954
2015-04-10,1207.65,236.78,-0.6742100476355432,12.58,236.78,-0.5600200401862394
2015-04-13,1198.27,225.73,-0.6503582731537967,13.94,225.73,-0.46853402088949464
2015-04-14,1193.08,221.05,-0.6120705557463745,13.67,221.05,-0.38975923901038695
2015-04-15,1201.3,224.35,-0.588530864288925,12.84,224.35,-0.29334241369981845
2015-04-16,1197.15,229.45,-0.5684107108462558,12.6,229.45,-0.2272775155222232
2015-04-17,1204.15,223.62,-0.5610641624180548,13.89,223.62,-0.18375376396733756
2015-04-20,1196.1,225.37,-0.6189238855614243,13.3,225.37,-0.15329512942177628
2015-04-21,1202.28,235.89,-0.6870378330077401,13.25,235.89,-0.1340259007798119
2015-04-22,1186.9,233.98,-0.6928724224622936,12.71,233.98,-0.12164386253761711
2015-04-23,1193.6,235.99,-0.6899600671207992,12.48,235.99,-0.12058263681849818
2015-04-24,1178.87,231.51,-0.6817984247366159,12.29,231.51,-0.08112978890073996
2015-04-27,1201.55,227.58,-0.7023228282777804,13.12,227.58,-0.04664569053237681
2015-04-28,1211.6,225.64,-0.7064972341247151,12.41,225.64,0.027312571662485213
2015-04-29,1204.3,225.6,-0.7165365873068794,13.39,225.6,0.06660802683533162
2015-04-30,1183.85,236.81,-0.7021266276683712,14.55,236.81,0.09573940671114514
2015-05-01,1178.1,233.14,-0.6755291268511401,12.7,233.14,0.15712730648206588
2015-05-04,1187.8,239.75,-0.6599527095094327,12.85,239.75,0.21061987005110794
2015-05-05,1192.83,236.76,-0.6442026656753302,14.31,236.76,0.2634160395801181
2015-05-06,1191.3,230.0,-0.6260974091927788,15.15,230.0,0.35349830226508644
2015-05-07,1184.3,237.99,-0.606339369407097,15.13,237.99,0.42390137220444135
2015-05-08,1187.65,244.54,-0.6056583260419176,12.86,244.54,0.5068822556643904
2015-05-11,1183.7,242.86,-0.6018825967084007,13.85,242.86,0.5407506169760321
2015-05-12,1193.1,242.03,-0.603135812200855,13.86,242.03,0.5492901932786546
2015-05-13,1215.23,236.32,-0.6035740290567138,13.76,236.32,0.567111285632087
2015-05-14,1221.12,237.46,-0.6024367265991579,12.74,237.46,0.5910006035143474
2015-05-15,1223.1,237.82,-0.6016203139389583,12.38,237.82,0.6071235619798055
2015-05-18,1225.24,234.04,-0.6030660063072083,12.73,234.04,0.613203439657174
2015-05-19,1207.34,232.59,-0.6063470326200706,12.85,232.59,0.6245672295986247
2015-05-20,1209.17,234.54,-0.6081968019812719,12.88,234.54,0.6279354039473222
2015-05-21,1205.95,235.77,-0.608360778835294,12.11,235.77,0.6299847788743536
2015-05-22,1205.88,240.45,-0.6210172570928237,12.13,240.45,0.6289821208832093
2015-05-26,1186.55,236.79,-0.6845053545097597,14.06,236.79,0.6296326086623901
2015-05-27,1187.4,237.35,-0.6997585603874091,13.27,237.35,0.661113254410008
2015-05-28,1187.7,237.34,-0.7193026072606997,13.31,237.34,0.6808444850688871
2015-05-29,1189.75,236.89,-0.7074522745963608,13.84,236.89,0.6841434157537655
2015-06-01,1188.65,223.56,-0.6821848174768,13.97,223.56,0.6862928506802338
2015-06-02,1193.34,225.85,-0.65319755292493,14.24,225.85,0.6676557929236135
2015-06-03,1184.75,225.86,-0.5934482226749136,13.66,225.86,0.6620770938376472
2015-06-04,1176.05,224.57,-0.4979176451725957,14.71,224.57,0.5993551397337259
2015-06-05,1171.25,224.97,-0.39597100447692757,14.21,224.97,0.5228696261178783
2015-06-08,1173.45,229.1,-0.25052934992350384,15.29,229.1,0.46203664362594016
2015-06-09,1176.2,229.18,-0.03467647468692646,14.47,229.18,0.3898911191077407
2015-06-10,1185.98,228.73,0.04420809058681573,13.22,228.73,0.326616787488011
2015-06-11,1181.8,229.69,0.1423333134896362,12.85,229.69,0.24398304229783593
2015-06-12,1180.3,229.47,0.21290703649182335,13.78,229.47,0.23936596655266854
2015-06-15,1185.9,236.99,0.26319935977256154,15.39,236.99,0.2287515682629147
2015-06-16,1181.45,251.91,0.228843659878244,14.81,251.91,0.29867365806099383
2015-06-17,1185.05,250.25,0.2054282315123693,14.5,250.25,0.3592967848798952
2015-06-18,1200.92,249.27,0.19975575395066278,13.19,249.27,0.3446944587082069
2015-06-19,1199.76,246.33,0.20087425080575744,13.96,246.33,0.3240262936944249
2015-06-22,1184.7,247.5,0.20138634620021692,12.74,247.5,0.25893880173361444
2015-06-23,1177.94,244.52,0.1957535364779629,12.11,244.52,0.20178210464657723
2015-06-24,1174.8,240.04,0.16866680797781805,13.26,240.04,0.1802724606043132
2015-06-25,1172.83,242.44,0.1305154195369916,14.01,242.44,0.15812493711274728
2015-06-26,1174.58,243.0,0.06719201427320515,14.02,243.0,0.1303924577191351
2015-06-29,1179.95,257.54,-0.04331515395773437,18.85,257.54,0.2628478785587762
2015-06-30,1172.2,263.82,-0.16350549324150965,18.23,263.82,0.37845812333141415
2015-07-01,1168.5,259.02,-0.24060076633208308,16.09,259.02,0.4118631637161037
2015-07-02,1165.75,254.85,-0.29170364532904325,16.79,254.85,0.4558802016881688
2015-07-06,1169.65,269.94,-0.37168189150268705,17.01,269.94,0.5298461217694115
2015-07-07,1155.15,266.18,-0.43557465290324243,16.09,266.18,0.5605182629985337
2015-07-08,1157.85,270.97,-0.4779787255001871,19.66,270.97,0.636593008345718
2015-07-09,1159.15,269.75,-0.5126902502912682,19.97,269.75,0.69034166656253
2015-07-10,1163.56,286.67,-0.5271196714015999,16.83,286.67,0.6897997618548108
2015-07-13,1157.6,293.08,-0.5591920839752356,13.9,293.08,0.6039269135631741
2015-07-14,1155.03,287.51,-0.5919850110144146,13.37,287.51,0.5428187094341433
2015-07-15,1149.25,285.7,-0.6278180190117424,13.23,285.7,0.48663213959277446
2015-07-16,1144.65,279.38,-0.6544044162861975,12.11,279.38,0.42325334271951065
2015-07-17,1133.6,280.58,-0.6888976386460007,11.95,280.58,0.35889889506399586
2015-07-20,1096.55,280.0,-0.6950852663985876,12.25,280.0,0.3081805999689879
2015-07-21,1101.01,277.32,-0.6984802049041098,12.22,277.32,0.26033205957662
2015-07-22,1092.95,277.89,-0.7022694041991535,12.12,277.89,0.21604147995143005
2015-07-23,1090.4,277.39,-0.7108554744712009,12.64,277.39,0.17621479344354232
2015-07-24,1098.35,289.12,-0.7371193882187894,13.74,289.12,0.15754573023198
2015-07-27,1094.02,294.21,-0.7593956666156241,15.6,294.21,0.1825778207161253
2015-07-28,1094.95,295.76,-0.7774277699458736,13.44,295.76,0.15310095212055816
2015-07-29,1096.31,290.19,-0.7896818897203322,12.5,290.19,0.11617859679471472
2015-07-30,1087.49,288.49,-0.799230627105168,12.13,288.49,0.08482791319040776
2015-07-31,1095.4,285.19,-0.806005384180921,12.12,285.19,0.06833788152640026
2015-08-03,1085.75,280.95,-0.8077079257198356,12.56,280.95,0.05880510642164687
2015-08-04,1087.0,285.51,-0.8124613125162957,13.0,285.51,0.04138387325438152
2015-08-05,1084.65,282.77,-0.813921847432507,12.51,282.77,0.02431111510068831
2015-08-06,1089.01,279.65,-0.8150680059580375,13.77,279.65,0.021535798245457812
2015-08-07,1093.8,279.94,-0.8174786939307281,13.39,279.94,0.014478865985598577
2015-08-10,1104.11,265.15,-0.8104016940806242,12.23,265.15,-0.00010867262729475866
2015-08-11,1108.61,271.99,-0.8063275924844404,13.71,271.99,-0.013830210445354638
2015-08-12,1124.9,266.94,-0.8023208401506362,13.61,266.94,-0.027264559769183537
2015-08-13,1114.65,264.67,-0.7958986188543895,13.49,264.67,-0.04083675304813476
2015-08-14,1113.7,266.17,-0.7920931277253854,12.83,266.17,-0.05566062148652183
2015-08-17,1117.26,257.31,-0.7822398081951856,13.02,257.31,-0.07411062975678898
2015-08-18,1117.61,221.99,-0.733958300881116,13.79,221.99,-0.08442182215346705
2015-08-19,1134.06,227.34,-0.7083346107719011,15.25,227.34,-0.0985597187000999
2015-08-20,1152.76,235.56,-0.6995348462155113,19.14,235.56,-0.14477547888436745
2015-08-21,1160.65,232.85,-0.6928177085806025,28.03,232.85,-0.21320965959817306
2015-08-24,1154.65,211.16,-0.6677592289420199,40.74,211.16,-0.33719952525572605
2015-08-25,1140.25,223.73,-0.6411190323326683,36.02,223.73,-0.3932539766387119
2015-08-26,1125.15,226.81,-0.6081436181013381,30.32,226.81,-0.4354008673642406
2015-08-27,1125.31,225.8,-0.5773508986916278,26.1,225.8,-0.47497907655565247
2015-08-28,1133.56,231.55,-0.5588697214431836,26.05,231.55,-0.5048650420718935
2015-08-31,1134.1,230.75,-0.5392580840712752,28.43,230.75,-0.5389787115235594
2015-09-01,1139.7,228.22,-0.5206339368325439,31.4,228.22,-0.5684699466035972
2015-09-02,1133.65,229.97,-0.49532957395271887,26.09,229.97,-0.5967219129149091
2015-09-03,1124.85,227.25,-0.463437702731035,25.61,227.25,-0.6309049539324462
2015-09-04,1122.6,231.39,-0.43308600926976054,27.8,231.39,-0.665150127839845
2015-09-08,1121.4,244.14,-0.4023222850779045,24.9,244.14,-0.6893927973477718
2015-09-09,1105.7,238.75,-0.38234341800616045,26.23,238.75,-0.7049623107007581
2015-09-10,1111.15,238.52,-0.36797608983638724,24.37,238.52,-0.7129626393233492
2015-09-11,1107.5,240.9,-0.34973624425538735,23.2,240.9,-0.7210682936640056
2015-09-14,1108.4,231.01,-0.3252862833097255,24.25,231.01,-0.7342347273595037
2015-09-15,1105.0,230.6,-0.29537761769200277,22.54,230.6,-0.744880014599728
2015-09-16,1119.15,229.73,-0.27240431186128994,21.35,229.73,-0.7550643559897655
2015-09-17,1131.2,233.34,-0.26160185373232636,21.14,233.34,-0.7701786688587116
2015-09-18,1139.0,233.78,-0.2560197832955317,22.28,233.78,-0.7877861114114935
2015-09-21,1133.1,227.31,-0.2676827339055126,20.14,227.31,-0.79464097597179
2015-09-22,1124.6,231.28,-0.2817226101220951,22.44,231.28,-0.8072020568149209
2015-09-23,1130.0,230.26,-0.29390976057623913,22.13,230.26,-0.8066116770390436
2015-09-24,1153.62,235.27,-0.3116774070156947,23.47,235.27,-0.8084622732837109
2015-09-25,1145.86,235.89,-0.33066293658446394,23.62,235.89,-0.8106494730854007
2015-09-28,1131.65,239.99,-0.3651904238033386,27.63,239.99,-0.8116417784474196
2015-09-29,1127.06,236.89,-0.3840675313385888,26.83,236.89,-0.813135807876633
2015-09-30,1114.6,237.14,-0.40662358672810156,24.5,237.14,-0.8140960409054454
2015-10-01,1113.16,238.34,-0.4319668943350772,22.55,238.34,-0.8177414969381737
2015-10-02,1137.74,238.28,-0.5050070794268517,20.94,238.28,-0.8201780206426672
2015-10-05,1135.6,240.95,-0.5852794559136955,19.54,240.95,-0.8227899310578919
2015-10-06,1146.7,246.64,-0.6507387226262563,19.4,246.64,-0.8226936222568767
2015-10-07,1145.0,244.0,-0.7078564922067939,18.4,244.0,-0.8186547304929586
2015-10-08,1138.56,242.94,-0.7518631453012667,17.42,242.94,-0.8123530252717784
2015-10-09,1157.13,244.35,-0.7664673456664443,17.08,244.35,-0.8045031784010523
2015-10-12,1163.6,246.39,-0.7369573566829851,16.17,246.39,-0.7956772218347561
2015-10-13,1168.4,250.99,-0.6988544801584687,17.67,250.99,-0.790007158417066
2015-10-14,1184.81,253.27,-0.6347863422524886,18.03,253.27,-0.7847890669205866
2015-10-15,1182.7,254.99,-0.5758062932529151,16.05,254.99,-0.7787553720390237
2015-10-16,1176.9,263.43,-0.5122794281566455,15.05,263.43,-0.7750700306480732
2015-10-19,1170.3,265.17,-0.44792622285805095,14.98,265.17,-0.7753424317853701
2015-10-20,1175.7,271.14,-0.3630770735521161,15.75,271.14,-0.7855623055349188
2015-10-21,1166.7,268.77,-0.29342255612352974,16.7,268.77,-0.7883118354920181
2015-10-22,1165.65,275.84,-0.1991079348103066,14.45,275.84,-0.7877115100893153
2015-10-23,1163.86,278.76,-0.11160335618551175,14.46,278.76,-0.7845833396476258
2015-10-26,1162.8,287.1,-0.00650928710106619,15.29,287.1,-0.7734175172926266
2015-10-27,1166.55,295.61,0.12030655667754148,15.43,295.61,-0.7558685800933724
2015-10-28,1155.7,304.09,0.22833926045043293,14.33,304.09,-0.7401066176522461
2015-10-29,1145.51,316.08,0.2961597689100896,14.61,316.08,-0.7139211819029485
2015-10-30,1142.0,329.11,0.3377107521843121,15.07,329.11,-0.6822093918945844
2015-11-02,1133.35,365.21,0.29146701879913267,14.15,365.21,-0.6369530171731576
2015-11-03,1117.21,404.1,0.17901671857276094,14.54,404.1,-0.5904429976299419
2015-11-04,1107.06,410.0,0.05804927576218916,15.51,410.0,-0.559097675585732
2015-11-05,1103.55,387.21,-0.025391686209756882,15.05,387.21,-0.5591179957504735
2015-11-06,1088.26,374.09,-0.11488517303453534,14.33,374.09,-0.5716955096203996
2015-11-09,1091.71,379.53,-0.1896161554956553,16.52,379.53,-0.5737394565451556
2015-11-10,1089.51,337.14,-0.2446417906695,15.29,337.14,-0.5921505313494029
2015-11-11,1085.76,313.2,-0.2713064490544119,16.06,313.2,-0.6246519072296919
2015-11-12,1084.65,336.49,-0.30121978687843826,18.37,336.49,-0.642772468401563
2015-11-13,1083.26,338.07,-0.3257824227720173,20.08,338.07,-0.6407037912022008
2015-11-16,1082.46,332.89,-0.34207172672254876,18.16,332.89,-0.6374088177965883
2015-11-17,1069.96,336.49,-0.36934386338121267,18.84,336.49,-0.645079211796937
2015-11-18,1070.76,335.49,-0.3994472704419269,16.85,335.49,-0.6595628086974786
2015-11-19,1082.0,326.41,-0.42025113855541163,16.99,326.41,-0.6610881399553457
2015-11-20,1077.71,322.39,-0.43356912123153296,15.47,322.39,-0.659730713053901
2015-11-23,1068.94,323.0,-0.4460154957276139,15.62,323.0,-0.6590694663196381
2015-11-24,1075.11,321.0,-0.4537007440990511,15.93,321.0,-0.6594398855621075
2015-11-25,1071.01,328.98,-0.4661733274500355,15.19,328.98,-0.6689377209224184
2015-11-27,1058.41,358.19,-0.5166540621190987,15.12,358.19,-0.6689741429195284
2015-11-30,1064.02,376.86,-0.5443146800533196,16.13,376.86,-0.66106443619179
2015-12-01,1069.11,362.68,-0.5630951945240331,14.67,362.68,-0.6651689650905603
2015-12-02,1053.31,360.0,-0.59049477131416,15.91,360.0,-0.6646458060677001
2015-12-03,1062.17,361.77,-0.6126069236859962,18.11,361.77,-0.6529902689536723
2015-12-04,1086.61,363.98,-0.6295789122820046,14.81,363.98,-0.6529122887636755
2015-12-07,1069.99,394.73,-0.6556293614366937,15.84,394.73,-0.644980595211339
2015-12-08,1074.31,418.94,-0.6801903637466993,17.6,418.94,-0.6127300422598188
2015-12-09,1072.81,418.39,-0.6967676663434057,19.61,418.39,-0.560567625978728
2015-12-10,1071.14,415.68,-0.7070542011855967,19.34,415.68,-0.5173209539856564
2015-12-11,1074.51,452.95,-0.707906581646119,24.39,452.95,-0.3877016953298646
2015-12-14,1062.6,444.01,-0.7193557925042359,22.73,444.01,-0.2975052419368414
2015-12-15,1060.36,464.27,-0.732614592813882,20.95,464.27,-0.23608075270082554
2015-12-16,1072.56,453.97,-0.7376393510772103,17.86,453.97,-0.20329730079637923
2015-12-17,1051.36,455.5,-0.7431965516888572,18.94,455.5,-0.15938728173419875
2015-12-18,1065.81,463.17,-0.7433731165186015,20.7,463.17,-0.0878966831575484
2015-12-21,1078.06,436.81,-0.7449456845241238,18.7,436.81,-0.03709902265379679
2015-12-22,1071.96,433.92,-0.7510783563259502,16.6,433.92,0.032193299124199014
2015-12-23,1070.1,442.43,-0.7632687993513544,15.57,442.43,0.10815258647178251
2015-12-24,1075.13,455.74,-0.7730736351358585,15.74,455.74,0.17682889214710545
2015-12-28,1068.65,421.94,-0.7749052724675313,16.91,421.94,0.2494744797448598
2015-12-29,1068.61,433.89,-0.7734063074831476,16.08,433.89,0.29869388312573597
2015-12-30,1060.7,427.95,-0.7734667471931688,17.29,427.95,0.34297280952474213
2015-12-31,1060.91,430.35,-0.7756680313475768,18.21,430.35,0.3936912001106343
2016-01-04,1074.3,433.85,-0.760851495852526,20.7,433.85,0.4443334083262129
2016-01-05,1077.26,433.34,-0.7474537931205399,19.34,433.34,0.4751379904394469
2016-01-06,1094.3,430.87,-0.7239438070804101,20.59,430.87,0.5039409885658671
2016-01-07,1109.1,459.07,-0.6798683046163468,24.99,459.07,0.5310880658061379
2016-01-08,1103.84,454.44,-0.6391929321894896,27.01,454.44,0.5634417446314011
2016-01-11,1093.86,449.19,-0.602815888850457,24.3,449.19,0.6023566682834793
2016-01-12,1086.66,434.01,-0.5677699537926723,22.47,434.01,0.615324341476553
2016-01-13,1093.11,432.77,-0.5233935527267023,25.22,432.77,0.6126499942245862
2016-01-14,1077.6,430.03,-0.48051288191435215,23.95,430.03,0.6119495139452746
2016-01-15,1088.71,357.53,-0.4280740033021916,27.02,357.53,0.5531564533668916
2016-01-19,1086.72,375.27,-0.2989498155178554,26.05,375.27,0.5297076308909886
2016-01-20,1100.62,418.54,-0.21227666090584277,27.59,418.54,0.5125817919243935
2016-01-21,1101.21,409.38,-0.12884959454921813,26.69,409.38,0.4928665657278719
2016-01-22,1097.91,382.9,-0.055836045150502014,22.34,382.9,0.47717898239855977
2016-01-25,1107.66,391.4,-0.0219216921036791,24.15,391.4,0.45928591806597785
2016-01-26,1120.17,391.54,-0.03370258725320945,22.5,391.54,0.4370373992383686
2016-01-27,1125.19,394.79,-0.04304727150708774,23.11,394.79,0.41566018168164864
2016-01-28,1114.74,379.61,-0.0506844484212102,22.42,379.61,0.3928071841606118
2016-01-29,1117.64,378.68,-0.05979362667621886,20.2,378.68,0.38222826852425407
2016-02-01,1128.46,371.33,-0.07759851201861068,19.98,371.33,0.3885354202383212
2016-02-02,1128.71,372.93,-0.08758983022479848,21.98,372.93,0.38991633361269945
2016-02-03,1142.53,368.87,-0.11043468933489767,21.65,368.87,0.3834162332667901
2016-02-04,1155.36,387.99,-0.1144524990335383,21.84,387.99,0.37662459781880264
2016-02-05,1173.29,384.5,-0.1262120800191484,23.38,384.5,0.36703364683766854
2016-02-08,1190.76,371.14,-0.15983842174712853,26.0,371.14,0.3248775745285974
2016-02-09,1188.46,372.68,-0.2007935089416758,26.54,372.68,0.2782902921356852
2016-02-10,1197.11,378.44,-0.23384312938720908,26.29,378.44,0.25361938870401723
2016-02-11,1246.51,378.23,-0.25705506531214367,28.14,378.23,0.231653610290965
2016-02-12,1237.66,382.05,-0.2869826650526137,25.4,382.05,0.20978542949672987
2016-02-16,1199.96,407.42,-0.3384531838228316,24.11,407.42,0.20411020883500008
2016-02-17,1208.76,415.2,-0.35750480386574535,22.31,415.2,0.1853459711549768
2016-02-18,1231.95,421.19,-0.3513994255303473,21.64,421.19,0.16211231402808854
2016-02-19,1227.81,420.72,-0.3581292910507184,20.53,420.72,0.11873926631293787
2016-02-22,1208.36,437.55,-0.3419831524261573,19.38,437.55,0.06451182920716642
2016-02-23,1227.06,419.97,-0.3502107052183373,20.98,419.97,0.010738637935151759
2016-02-24,1228.96,423.94,-0.36989499908754,20.72,423.94,-0.056432884431642176
2016-02-25,1234.26,423.54,-0.3870832852198894,19.11,423.54,-0.10964658741491325
2016-02-26,1222.21,430.85,-0.38929015023522806,19.81,430.85,-0.1431544260434013
2016-02-29,1237.76,436.44,-0.36959843610497417,20.55,436.44,-0.20546071185760262
2016-03-01,1231.86,433.08,-0.3449336968172094,17.7,433.08,-0.27265012600617117
2016-03-02,1239.91,420.39,-0.3338929670467947,17.09,420.39,-0.3117091657407994
2016-03-03,1263.31,418.8,-0.3232475546582929,16.7,418.8,-0.3873712782871956
2016-03-04,1259.06,407.35,-0.3108649076715716,16.86,407.35,-0.4060094744737775
2016-03-07,1267.01,412.21,-0.2930119447378989,17.35,412.21,-0.4006236340425456
2016-03-08,1260.71,411.18,-0.2661698652430685,18.67,411.18,-0.3961031004171203
2016-03-09,1252.56,412.8,-0.24443629772444492,18.34,412.8,-0.3929152383659622
2016-03-10,1271.06,415.98,-0.20894200205468205,18.05,415.98,-0.41813703492872917
2016-03-11,1248.06,419.39,-0.17025011432117046,16.5,419.39,-0.4264794111699119
2016-03-14,1234.9,415.02,-0.15251748669161397,16.92,415.02,-0.4312593750590968
2016-03-15,1232.0,415.41,-0.13452600836746512,16.84,415.41,-0.4145970961886148
2016-03-16,1262.7,416.07,-0.10600884985238869,14.99,416.07,-0.4012289254004209
2016-03-17,1257.15,418.41,-0.06523920918941084,14.44,418.41,-0.40752761731133036
2016-03-18,1254.59,409.65,-0.028060386128507177,14.02,409.65,-0.38769475625161987
2016-03-21,1243.29,412.0,-0.015066664274558297,13.79,412.0,-0.36694115352007084
2016-03-22,1248.0,416.66,0.014745673467970954,14.17,416.66,-0.3457074532636228
2016-03-23,1219.8,417.53,0.04016872234606165,14.94,417.53,-0.3200031816175719
2016-03-24,1216.19,412.95,0.06845292376567459,14.74,412.95,-0.31165681955348634
2016-03-28,1220.65,423.0,0.14746251735179766,15.24,423.0,-0.3048943639926316
2016-03-29,1241.8,416.39,0.1869143082608466,13.82,416.39,-0.29745087957423016
2016-03-30,1224.45,412.79,0.217877379635755,13.56,412.79,-0.2877871644927053
2016-03-31,1231.95,416.03,0.28495431445371283,13.95,416.03,-0.29243329881853053
2016-04-01,1222.11,417.68,0.3588896080551321,13.1,417.68,-0.29388715880062
2016-04-04,1214.65,419.47,0.4408852650741732,14.12,419.47,-0.30261965626777904
2016-04-05,1230.69,422.36,0.5082074854627996,15.42,422.36,-0.3691111581913617
2016-04-06,1221.85,421.46,0.5737309820825442,14.09,421.46,-0.4592673091121945
2016-04-07,1240.29,421.99,0.6544379506459503,16.16,421.99,-0.5199682237857579
2016-04-08,1240.01,419.48,0.6262566502719341,15.36,419.48,-0.5478437062284576
2016-04-11,1257.55,423.94,0.6209401827816212,16.26,423.94,-0.5964795086340033
2016-04-12,1255.56,427.8,0.6020878440449599,14.85,427.8,-0.6365752803132431
2016-04-13,1242.76,425.58,0.6553077165714225,13.84,425.58,-0.6173608247223943
2016-04-14,1227.01,426.32,0.6888750136049242,13.72,426.32,-0.6057245360987203
2016-04-15,1233.66,430.93,0.6772198251128408,13.62,430.93,-0.6574972915496249
2016-04-18,1231.15,430.97,0.6766813294624827,13.35,430.97,-0.6878771656244107
2016-04-19,1250.1,437.06,0.6791546692103865,13.24,437.06,-0.6911105202815102
2016-04-20,1243.3,442.96,0.6817421245001036,13.28,442.96,-0.6939371629765763
2016-04-21,1248.46,452.25,0.6607701494485776,13.95,452.25,-0.6924245697580981
2016-04-22,1231.91,448.41,0.625258060255663,13.22,448.41,-0.6957629393321865
2016-04-25,1237.5,466.17,0.5597142730028057,14.08,466.17,-0.6837767749651362
2016-04-26,1242.59,470.59,0.49337845865925783,13.96,470.59,-0.6808668774772708
2016-04-27,1245.7,445.31,0.41983862229822555,13.77,445.31,-0.6929773857888831
2016-04-28,1266.08,451.68,0.4020807900619653,15.22,451.68,-0.6842955460592554
2016-04-29,1293.36,458.82,0.4054269401389786,15.7,458.82,-0.6716971734618447
2016-05-02,1291.21,446.42,0.3741756921180449,14.68,446.42,-0.6645262258961123
2016-05-03,1285.6,452.21,0.3404593836527612,15.6,452.21,-0.6436592787677516
2016-05-04,1279.11,448.68,0.3086646515374228,16.05,448.68,-0.5994581198251441
2016-05-05,1277.66,449.98,0.3722614564815079,15.91,449.98,-0.5412396164206985
2016-05-06,1288.3,462.31,0.43716507199877236,14.72,462.31,-0.4791862959072051
2016-05-09,1263.46,464.16,0.42599470380156124,14.57,464.16,-0.3851863631655098
2016-05-10,1266.0,452.78,0.41679127130479,13.63,452.78,-0.2993516666525
